Date,"Bayer
Close Price","BMW
Close Price","Siemens
Close Price"
2002/6/12,33,45,58.6263
2002/6/11,33.3,45.34,58.7232
2002/6/10,33.5,44.35,61.6206
2002/6/7,33.15,44.11,60.5837
2002/6/6,33.6,45,62.6865
2002/6/5,33.6,45.5,61.5334
2002/6/4,33.3,44.01,61.4753
2002/6/3,34.48,44.5,64.0044
2002/5/31,34.8,45.87,63.956
2002/5/30,34.2,45.13,63.985
2002/5/29,35.47,45.8,66.0781
2002/5/28,35.55,46.5,68.0259
2002/5/27,35.55,46.5,68.0259
2002/5/24,35.1,46.45,66.7468
2002/5/23,35.64,46.48,65.894
2002/5/22,35.58,47.3,67.4929
2002/5/21,36,47.55,68.7527
2002/5/20,35,47.25,69.3341
2002/5/17,36.05,47.55,69.586
2002/5/16,36.05,47.25,68.8011
2002/5/15,36.1,46.12,69.8477
2002/5/14,36.5,47.13,68.898
2002/5/13,36.37,47.25,65.894
2002/5/10,35.8,47.04,63.5005
2002/5/9,36.47,45.85,65.3126
2002/5/8,37,46.05,66.3979
2002/5/7,36.4,45,62.5606
2002/5/6,35.51,44.45,62.0179
2002/5/3,35.9,44.33,63.2195
2002/5/2,36.48,44.95,64.4889
2002/5/1,35.95,43.62,64.6924
2002/4/30,35.95,43.62,64.6924
2002/4/29,35.79,43.15,63.6846
2002/4/26,36.82,43.76,64.1401
2002/4/25,37.35,44.25,64.2467
2002/4/24,39.25,45.05,61.5915
2002/4/23,39.2,45.43,61.8822
2002/4/22,40.06,45.2,61.8822
2002/4/19,40.14,46,66.8631
2002/4/18,40.05,45.45,66.8631
2002/4/17,40.03,45.3,68.4135
2002/4/16,40.04,45.75,69.0531
2002/4/15,39.9,44.54,67.0569
2002/4/12,39.39,44.35,65.1188
2002/4/11,38.5,44,66.0975
2002/4/10,39.25,45.4,68.5104
2002/4/9,38.5,44.65,67.396
2002/4/8,38.21,44.8,67.6092
2002/4/5,39.19,44.76,68.7236
2002/4/4,38.92,44.55,69.1887
2002/4/3,39.95,45.15,70.0705
2002/4/2,39.9,45.37,71.0299
2002/4/1,38.78,45.9,73.937
2002/3/29,38.78,45.9,73.937
2002/3/28,38.78,45.9,73.937
2002/3/27,39.1,45.1,71.9311
2002/3/26,39.2,45.18,72.0958
2002/3/25,39.45,45.5,71.3206
2002/3/22,39.2,47.25,72.6675
2002/3/21,39.55,47.41,70.9814
2002/3/20,40.05,46.09,71.6791
2002/3/19,40.48,46.66,73.8885
2002/3/18,40.07,46,74.3246
2002/3/15,40.8,46,73.4428
2002/3/14,40.02,44.3,71.902
2002/3/13,39.49,43.77,70.933
2002/3/12,39.18,44.01,72.871
2002/3/11,38.38,44.8,74.8769
2002/3/8,38.11,44.5,75.2549
2002/3/7,37.33,44.11,74.5668
2002/3/6,37.69,44.19,72.871
2002/3/5,37.79,45.09,71.2721
2002/3/4,38,44.5,70.526
2002/3/1,37.35,44.3,66.7662
2002/2/28,36.79,42.85,65.894
2002/2/27,35.45,41.99,65.1673
2002/2/26,35.15,41.9,63.9269
2002/2/25,35,41.88,61.3202
2002/2/22,34.07,40.58,59.5953
2002/2/21,34.35,41.5,63.4618
2002/2/20,33.4,41.33,61.2136
2002/2/19,33.27,41.25,62.3086
2002/2/18,33.94,41.5,63.956
2002/2/15,33.92,41.09,62.9094
2002/2/14,34.5,41.94,65.3126
2002/2/13,34.53,41.46,64.1013
2002/2/12,34.47,40.55,63.1323
2002/2/11,34.85,40.62,64.8572
2002/2/8,34.57,40.89,62.7931
2002/2/7,34.9,39.88,63.6459
2002/2/6,35.28,40.35,61.64
2002/2/5,36.5,41.64,63.7137
2002/2/4,36.92,41.78,64.6343
2002/2/1,37.31,42.41,67.1344
2002/1/31,37.18,42.85,66.427
2002/1/30,36.9,41.27,67.5414
2002/1/29,36.59,41,67.7255
2002/1/28,37.1,40.2,68.491
2002/1/25,37.62,38.49,68.898
2002/1/24,37.7,38.1,68.8011
2002/1/23,36.99,38.45,68.8011
2002/1/22,35.54,37.66,66.96
2002/1/21,36,37.61,68.3069
2002/1/18,35.67,38.01,70.933
2002/1/17,35.95,38.19,70.6907
2002/1/16,35,37.27,66.9793
2002/1/15,36.08,38.59,70.4097
2002/1/14,36.08,38.59,70.4097
2002/1/11,37.18,39.35,73.6463
2002/1/10,39.1,40.4,74.218
2002/1/9,38.5,40.51,75.72
2002/1/8,40.16,40.5,74.4215
2002/1/7,38.5,40.1,73.6463
2002/1/4,38.1,41.4,75.2936
2002/1/3,37.35,40.71,75.3421
2002/1/2,36.25,40,71.7954
2002/1/1,35.8,39.15,72.0474
2001/12/31,35.8,39.15,72.0474
2001/12/28,35.8,39.15,72.0474
2001/12/27,35.65,39.65,71.9505
2001/12/26,34.42,39.47,69.5279
2001/12/25,34.42,39.47,69.5279
2001/12/24,34.42,39.47,69.5279
2001/12/21,34.42,39.47,69.5279
2001/12/20,34.4,37.95,66.0878
2001/12/19,34.57,38.05,68.2391
2001/12/18,35.35,38.28,68.8108
2001/12/17,35.71,38.7,69.5182
2001/12/14,34.75,36.97,65.3223
2001/12/13,35.15,37.35,66.4754
2001/12/12,35.85,38.13,68.6073
2001/12/11,36.95,38.1,70.7392
2001/12/10,36.58,38.29,67.7352
2001/12/7,37.07,38.15,70.5648
2001/12/6,37.3,39.25,71.7567
2001/12/5,36.44,39.9,71.2237
2001/12/4,36,37.28,65.0607
2001/12/3,36.9,35.49,64.4405
2001/11/30,36.9,35.49,64.4405
2001/11/29,36,36.7,62.9772
2001/11/28,35.5,36.9,63.1807
2001/11/27,36.49,37.59,66.708
2001/11/26,37,38.9,66.3495
2001/11/23,38,38.75,65.1673
2001/11/22,37.6,38.4,65.5064
2001/11/21,37.83,38.55,64.4405
2001/11/20,37.9,38.82,64.5955
2001/11/19,38.5,39.35,66.1847
2001/11/16,36.9,37.85,65.613
2001/11/15,33.9,42.35,64.9734
2001/11/14,34.27,38.1,60.3706
2001/11/13,35.05,38.4,56.3975
2001/11/12,34.05,36.9,54.7696
2001/11/9,34.78,37.24,57.5604
2001/11/8,35.6,37.39,58.5294
2001/11/7,35.15,37.2,55.913
2001/11/6,34.05,34.9,54.5564
2001/11/5,34.6,35.55,54.5079
2001/11/2,33.58,34.2,51.3683
2001/11/1,34.15,34,53.0059
2001/10/31,32.96,33,52.3276
2001/10/30,32.75,32.1,50.1667
2001/10/29,33,34.1,52.8121
2001/10/26,33.99,34.55,55.2347
2001/10/25,33.58,34.37,52.7443
2001/10/24,35.4,35.08,53.6358
2001/10/23,35.49,34.52,50.9807
2001/10/22,34.4,34.23,48.4418
2001/10/19,34.45,33.16,47.7247
2001/10/18,35.5,33.15,48.936
2001/10/17,34.85,33.58,49.4108
2001/10/16,35.23,33.11,46.2227
2001/10/15,35.23,33.11,46.2227
2001/10/12,36.98,32.95,46.8623
2001/10/11,34.36,34.15,48.1608
2001/10/10,34.5,32.58,46.1355
2001/10/9,33.66,31.86,43.3738
2001/10/8,32.29,32,42.8796
2001/10/5,32.2,31.21,41.678
2001/10/4,31.75,31.3,44.5754
2001/10/3,30.88,29.56,40.1178
2001/10/2,30.88,29.56,40.1178
2001/10/1,30.7,28.7,39.9725
2001/9/28,31.5,28.03,40.9415
2001/9/27,31,26.2,41.4745
2001/9/26,29.25,26.11,40.8931
2001/9/25,28.95,26.55,39.4686
2001/9/24,26.13,25.07,36.1351
2001/9/21,26.13,25.07,36.1351
2001/9/20,27.26,24.15,36.3386
2001/9/19,29.6,26.65,39.7399
2001/9/18,30.45,27.85,41.9299
2001/9/17,31.1,27.9,42.0074
2001/9/14,30.1,27.7,41.3
2001/9/13,31.96,31.05,44.4591
2001/9/12,32.95,31.57,44.5754
2001/9/11,33.2,33.1,43.6548
2001/9/10,34.5,34.72,46.0774
2001/9/7,35.02,36,46.8526
2001/9/6,35.4,36.87,49.3721
2001/9/5,35.95,36.66,51.3586
2001/9/4,36.98,36.64,55.7095
2001/9/3,36.16,35.2,52.5602
2001/8/31,35.18,35.15,53.568
2001/8/30,35.53,35.34,53.5873
2001/8/29,35.81,35.35,56.8336
2001/8/28,35.72,35.17,58.4034
2001/8/27,35.16,36.25,58.1612
2001/8/24,34.45,36.63,57.7348
2001/8/23,34.27,36.22,53.8296
2001/8/22,34.8,35.3,54.411
2001/8/21,34.98,34.75,52.628
2001/8/20,34.4,35.15,52.6183
2001/8/17,33.33,35.2,53.3742
2001/8/16,32.75,36,55.477
2001/8/15,34.9,38.06,57.4635
2001/8/14,36.25,38.78,58.3453
2001/8/13,36.1,38.7,57.8995
2001/8/10,36.13,38.37,57.2115
2001/8/9,37,38.57,57.8705
2001/8/8,37.35,39.04,59.9442
2001/8/7,45.35,40,60.8551
2001/8/6,45.35,40.4,61.4365
2001/8/3,45.05,40,62.0179
2001/8/2,45.74,40.2,63.4715
2001/8/1,46.85,40.41,62.5024
2001/7/31,47.25,40.49,62.5993
2001/7/30,46.58,39.95,60.7775
2001/7/27,46.02,39.96,59.6922
2001/7/26,45.35,39.97,58.0836
2001/7/25,44.5,39.7,55.6417
2001/7/24,45,39.2,54.7502
2001/7/23,45.3,39.2,59.0139
2001/7/20,45.11,38.85,58.2581
2001/7/19,45.46,38.75,59.8473
2001/7/18,44.33,38.9,58.6941
2001/7/17,44.55,39.58,59.7601
2001/7/16,43.91,39.75,59.1108
2001/7/13,43.78,39.79,61.8726
2001/7/12,43.78,39.79,61.8726
2001/7/11,43.29,40.1,58.6263
2001/7/10,43.61,39.9,59.3143
2001/7/9,44.24,39.95,60.0798
2001/7/6,44.5,40.04,62.0664
2001/7/5,45.3,40.22,65.8359
2001/7/4,45.87,40.04,69.1403
2001/7/3,46.11,39.4,70.9524
2001/7/2,46.74,39.56,70.8555
2001/6/29,46.86,39.1,70.7392
2001/6/28,45.29,38.15,69.8671
2001/6/27,43.69,38.65,67.2894
2001/6/26,43.42,37.93,69.7701
2001/6/25,43.5,38.12,70.2547
2001/6/22,43.65,38.67,69.6732
2001/6/21,44,38.5,69.964
2001/6/20,45.65,38.27,69.1887
2001/6/19,45.45,37.9,72.0474
2001/6/18,46.05,37.86,71.0686
2001/6/15,46.55,38.65,75.5456
2001/6/14,46.55,38.65,75.5456
2001/6/13,46.9,39.57,77.7646
2001/6/12,46.7,39.51,77.2317
2001/6/11,47.58,39.99,81.04
2001/6/8,47.1,40.46,83.9955
2001/6/7,46.5,41,83.1428
2001/6/6,45.61,39.95,82.5904
2001/6/5,44.79,40,83.3269
2001/6/4,47.3,39.8,81.1078
2001/6/1,47.46,39.43,79.8481
2001/5/31,46.71,40.11,81.5148
2001/5/30,46.27,39.13,82.7551
2001/5/29,46.01,39.22,85.575
2001/5/28,47,40.1,87.2127
2001/5/25,47,40.04,87.7457
2001/5/24,47.13,40.41,88.3271
2001/5/23,47.26,40.16,87.1836
2001/5/22,48,40.5,87.8619
2001/5/21,48.03,41.19,87.2127
2001/5/18,47.45,41.5,85.5363
2001/5/17,47.45,40.4,85.0614
2001/5/16,47.75,40.95,81.883
2001/5/15,46.49,40.2,80.6524
2001/5/14,46.8,40.3,80.4973
2001/5/11,47.19,40.45,81.9024
2001/5/10,47.51,39.47,80.0419
2001/5/9,47.51,39.47,80.0419
2001/5/8,46.3,39.02,81.9702
2001/5/7,46.11,38.87,80.9237
2001/5/4,46.11,38.87,80.9237
2001/5/3,45.02,39.3,80.6524
2001/5/2,45.8,39.3,82.6582
2001/5/1,47.63,37.4,80.7686
2001/4/30,47.63,37.4,80.7686
2001/4/27,48.25,37.2,116.623
2001/4/26,49.52,38,117.398
2001/4/25,48.39,37.75,123.58
2001/4/24,49.09,37.49,121.555
2001/4/23,48.68,37.46,121.129
2001/4/20,49.73,38.04,123.212
2001/4/19,49.98,37.5,126.458
2001/4/18,49.35,36.85,125.567
2001/4/17,48.95,36.65,116.284
2001/4/16,48.9,36.8,121.826
2001/4/13,48.9,36.8,121.826
2001/4/12,48.9,36.8,121.826
2001/4/11,48.5,35.9,119.772
2001/4/10,48,35.46,115.702
2001/4/9,47.66,35.49,110.857
2001/4/6,46.15,34.48,110.663
2001/4/5,46.57,35,111.584
2001/4/4,46.25,34.27,105.711
2001/4/3,46.9,33.5,105.43
2001/4/2,47.55,34.95,111.652
2001/3/30,48.14,34.57,112.02
2001/3/29,49.04,36.2,115.411
2001/3/28,49.07,35.57,116.284
2001/3/27,50,35.33,121.129
2001/3/26,47.5,33.6,113.861
2001/3/23,46.5,33.12,106.399
2001/3/22,45.7,32.07,101.554
2001/3/21,47.54,33.95,108.25
2001/3/20,48.96,34.66,113.619
2001/3/19,48.7,35.05,109.113
2001/3/16,49.44,35,106.593
2001/3/15,50.23,35.01,115.382
2001/3/13,51.03,38.05,114.53
2001/3/12,52.23,38.5,116.284
2001/3/9,52.75,39.47,122.195
2001/3/8,53.05,39.01,128.493
2001/3/7,52.7,37.8,129.898
2001/3/6,52.17,37.72,130.819
2001/3/5,52.9,39.32,125.974
2001/3/2,52.85,38.77,122.195
2001/3/1,53.1,38.6,119.21
2001/2/28,53.19,38.06,121.187
2001/2/27,52.6,38.16,122.97
2001/2/26,52.8,37.92,122.253
2001/2/23,51.3,39.2,116.497
2001/2/22,53.25,39.18,128.687
2001/2/21,53.61,40,129.966
2001/2/20,53.5,39.96,132.437
2001/2/19,54.3,39.61,136.149
2001/2/16,53.4,38.54,138.106
2001/2/15,52.4,38.97,138.571
2001/2/14,52.4,38.97,138.571
2001/2/13,52.5,38.32,140.5
2001/2/12,52.69,39.06,139.54
2001/2/9,52.49,38.52,138.814
2001/2/8,52.6,38.7,143.416
2001/2/7,52.75,38.9,141.614
2001/2/6,53.18,38.7,146.275
2001/2/5,53.1,38.15,146.033
2001/2/2,53.1,37.95,147.68
2001/2/1,53.08,38.59,148.058
2001/1/31,52.88,37.3,149.754
2001/1/30,53.18,37.93,146.711
2001/1/29,52.5,37.8,149.279
2001/1/26,52.21,38.07,149.715
2001/1/25,51.79,38.01,153.397
2001/1/24,51.7,38.4,152.525
2001/1/23,51.7,39.15,150.888
2001/1/22,51.01,38.5,149.715
2001/1/19,50.85,37,151.169
2001/1/18,51.28,36.51,147.293
2001/1/17,52.05,36.5,147.293
2001/1/16,51.67,35,140.897
2001/1/15,52.59,35.57,142.932
2001/1/12,51.6,34.6,140.316
2001/1/11,51.3,34.85,137.602
2001/1/10,50.75,36,133.726
2001/1/9,52.2,37.08,137.602
2001/1/8,53.6,37.5,136.982
2001/1/5,53.25,35.11,135.18
2001/1/4,53.25,35.11,135.18
2001/1/3,55.89,34.53,137.021
2001/1/2,56.8,34.47,132.466
2001/1/1,55.87,34.9,134.889
2000/12/29,55.87,34.9,134.889
2000/12/28,55.9,34,135.083
2000/12/27,54.75,36,133.242
2000/12/22,53.8,32.93,132.079
2000/12/21,53.6,33.5,128.009
2000/12/20,54.85,35.77,125.945
2000/12/19,54.6,35.5,135.141
2000/12/18,54,34.19,132.757
2000/12/15,52.49,33.89,130.809
2000/12/14,52.3,34.62,135.277
2000/12/13,52.2,34.86,138.213
2000/12/12,52.88,35.48,143.707
2000/12/11,55.08,35.5,145.064
2000/12/8,55.6,35.42,145.161
2000/12/7,53.6,33.8,140.509
2000/12/6,53.95,34.4,140.703
2000/12/5,52.47,33.95,138.087
2000/12/4,50.95,32.68,128.493
2000/12/1,50.97,33.81,132.418
2000/11/30,50.77,34.43,127.292
2000/11/29,51.22,36.45,132.922
2000/11/28,51.05,36.26,129.937
2000/11/27,49.87,35.53,134.404
2000/11/24,49.13,34.96,131.885
2000/11/23,48.8,35,127.912
2000/11/22,48.75,35,122.098
2000/11/21,49.45,36.45,125.489
2000/11/20,48.21,36.9,122.582
2000/11/17,49.3,38.05,127.524
2000/11/16,49.8,39.18,129.094
2000/11/15,51.6,40,133.726
2000/11/14,49.6,38.3,126.08
2000/11/13,49.6,38.3,126.08
2000/11/10,49.8,38.9,128.396
2000/11/9,50.93,39.11,132.515
2000/11/8,51.67,38.9,136.381
2000/11/7,52,39.4,144.143
2000/11/6,51.9,39.95,149.231
2000/11/3,51.5,40,150.364
2000/11/2,50.56,38.89,148.562
2000/11/1,51.6,39.85,147.486
2000/10/31,49.35,38.04,142.835
2000/10/30,49.35,38.04,142.835
2000/10/27,49.04,38.07,139.938
2000/10/26,48.25,37.64,137.651
2000/10/25,47.61,37.69,137.932
2000/10/24,46.8,37.49,139.773
2000/10/23,46.8,37.49,139.773
2000/10/20,43.74,39,135.8
2000/10/19,43.74,39,135.8
2000/10/18,43.74,39,135.8
2000/10/17,43.74,39,135.8
2000/10/16,43.74,39,135.8
2000/10/13,43.74,39,135.8
2000/10/12,43.74,39,135.8
2000/10/11,45.02,39.39,136.207
2000/10/10,45.28,39.25,140.742
2000/10/9,45.09,39.11,136.73
2000/10/6,46,39.3,139.056
2000/10/5,45.19,41.6,142.254
2000/10/4,44.15,40.85,135.044
2000/10/3,43.28,39.68,141.866
2000/10/2,43.28,39.68,141.866
2000/9/29,41.89,38.8,141.478
2000/9/28,42.45,37.88,146.517
2000/9/27,42.14,36.85,148.455
2000/9/26,42.2,37.55,151.556
2000/9/25,43.15,37.32,153.456
2000/9/22,43.7,37.4,146.033
2000/9/21,41.33,37.59,153.882
2000/9/20,42.02,36.15,160.568
2000/9/19,43.9,38.04,166.77
2000/9/18,43.46,36.57,169.619
2000/9/15,44.25,36,174.522
2000/9/14,44.42,37.15,172.545
2000/9/13,44.29,38.19,173.912
2000/9/12,44.29,38.19,173.912
2000/9/11,44.35,37.67,175.152
2000/9/8,44.5,38.33,171.518
2000/9/7,45.85,38,179.067
2000/9/6,46.93,36.69,177.332
2000/9/5,46.92,37.27,182.178
2000/9/4,46.64,37,183.34
2000/9/1,46.65,36.4,179.658
2000/8/31,47.27,36.55,174.91
2000/8/30,47.8,36.25,170.569
2000/8/29,47.98,38,173.553
2000/8/28,48.3,37.71,172.245
2000/8/25,48.64,37.35,170.326
2000/8/24,47.27,37.25,174.425
2000/8/23,47.42,36.9,168.224
2000/8/22,47.32,36.96,169.386
2000/8/21,46.9,36.28,168.757
2000/8/18,46.51,36.3,164.251
2000/8/17,46.04,37.5,160.762
2000/8/16,46.8,37.4,159.89
2000/8/15,46.63,36.6,160.278
2000/8/14,46.05,37,160.52
2000/8/11,45.6,37.51,158.436
2000/8/10,44.85,37.45,163.766
2000/8/9,44.63,37.4,164.251
2000/8/8,44.9,36.75,160.869
2000/8/7,45.34,36.63,156.692
2000/8/4,44.85,36.25,151.992
2000/8/3,45.1,36.3,154.076
2000/8/2,45.1,34.6,160.84
2000/8/1,45.06,36.28,163.039
2000/7/31,45.05,36.7,160.374
2000/7/28,45.25,36.4,157.429
2000/7/27,43.85,36.89,162.797
2000/7/26,44.95,37.1,168.582
2000/7/25,45,36.76,173.069
2000/7/24,43.84,37.53,175.365
2000/7/21,43.35,37,169.571
2000/7/20,43.66,37.75,172.972
2000/7/19,42.97,35.8,170.549
2000/7/18,42.85,36.5,174.425
2000/7/17,43.15,35.83,175.879
2000/7/14,42.49,36.44,174.232
2000/7/13,43.43,37.61,169.357
2000/7/12,43.43,37.61,169.357
2000/7/11,41.85,36.06,160.956
2000/7/10,42.04,34.5,162.312
2000/7/7,41.25,36.19,157.613
2000/7/6,41.25,36.19,157.613
2000/7/5,42,33.5,162.312
2000/7/4,42,33.35,162.797
2000/7/3,41.37,32.28,158.136
2000/6/30,41.05,31.6,153.833
2000/6/29,39.32,32.88,149.831
2000/6/28,39.9,31.46,152.138
2000/6/27,38.89,31.15,153.737
2000/6/26,38.83,31.51,155.045
2000/6/23,38.55,31.65,154.56
2000/6/22,38.7,32.21,153.204
2000/6/21,39.15,32.54,155.19
2000/6/20,39.8,32.93,157.729
2000/6/19,39.9,33.2,154.318
2000/6/16,31,33.56,145.839
2000/6/15,40.8,34.48,156.876
2000/6/14,41.98,34.29,159.018
2000/6/13,42.21,34.18,159.405
2000/6/12,42.46,33.07,156.741
2000/6/9,42.4,32.59,160.859
2000/6/8,41.41,31.2,160.297
2000/6/7,42.01,32.05,158.436
2000/6/6,41.49,33,160.093
2000/6/5,42.3,33.16,161.828
2000/6/2,41.9,33.76,163.766
2000/6/1,41.8,33.13,158.921
2000/5/31,41.4,32.6,152.341
2000/5/30,42.28,32.35,150.742
2000/5/29,42.17,32.45,151.169
2000/5/26,41.6,32.29,145.548
2000/5/25,42.19,32.7,144.143
2000/5/24,43.19,32.15,140.509
2000/5/23,43.04,30.7,142.157
2000/5/22,42.5,30.4,137.699
2000/5/19,42.55,30.5,142.932
2000/5/18,42.68,30.75,145.238
2000/5/17,42.85,31.78,147.38
2000/5/16,43.4,33.5,153.659
2000/5/15,42.75,32.59,149.192
2000/5/12,43.33,33,149.715
2000/5/11,43.55,34,148.746
2000/5/10,43.5,33.6,164.735
2000/5/9,43.93,33.25,164.735
2000/5/8,43.93,33.25,164.735
2000/5/5,44.3,32.89,164.735
2000/5/4,44.75,31.5,158.872
2000/5/3,44.08,30.75,158.049
2000/5/2,44.4,31.5,164.251
2000/5/1,45.83,29.6,157.952
2000/4/28,45.83,29.6,157.952
2000/4/27,44.16,30.2,146.905
2000/4/26,44.6,30.5,151.169
2000/4/25,43.88,30.7,146.905
2000/4/24,42.55,30.01,145.209
2000/4/21,42.55,30.01,145.209
2000/4/20,42.55,30.01,145.209
2000/4/19,42.75,30,141.43
2000/4/18,43.45,30.1,141.43
2000/4/17,43.65,31.4,137.127
2000/4/14,44.32,30.9,130.528
2000/4/13,44.55,32.1,139.298
2000/4/12,44.77,32.5,137.166
2000/4/11,44.4,32.45,140.645
2000/4/10,45.1,32.5,148.165
2000/4/7,43.91,31.35,145.354
2000/4/6,44.3,32.2,140.558
2000/4/5,45.5,33.2,129.356
2000/4/4,47.5,33.92,133.29
2000/4/3,46.95,33.15,137.602
2000/3/31,46.78,33.15,145.345
2000/3/30,46.8,33.93,143.901
2000/3/29,46.92,34.4,149.473
2000/3/28,45.85,33.15,152.041
2000/3/27,44.61,32.55,155.045
2000/3/24,44,33.8,160.181
2000/3/23,44,33.4,153.359
2000/3/22,44.95,34.45,153.397
2000/3/21,45.25,33.1,164.735
2000/3/20,45.62,30.7,169.813
2000/3/17,45.9,29.99,155.035
2000/3/16,45.1,31.75,147.777
2000/3/15,42.02,31.05,148.349
2000/3/14,41.61,27.31,165.51
2000/3/13,41.31,26.55,180.724
2000/3/10,40.65,26.2,180.724
2000/3/9,41.7,25.7,176.848
2000/3/8,40.63,25.78,170.917
2000/3/7,40.77,25.33,177.332
2000/3/6,42.01,25.8,180.24
2000/3/3,41.9,26,184.629
2000/3/2,42.85,26.9,185.579
2000/3/1,42.7,26.91,181.499
2000/2/29,43.79,26.66,178.689
2000/2/28,42.85,26.11,173.553
2000/2/25,42.8,27,182.178
2000/2/24,42.7,26.9,173.931
2000/2/23,43.7,26.9,175.007
2000/2/22,43.9,27.75,159.987
2000/2/21,43.4,27.55,157.952
2000/2/18,43.98,26.2,155.074
2000/2/17,43.9,25.2,160.278
2000/2/16,42.6,25.6,157.661
2000/2/15,41.25,25,157.477
2000/2/14,43.7,25.35,170.956
2000/2/11,43,25.65,166.189
2000/2/10,44.5,25.85,167.642
2000/2/9,43.8,25,174.038
2000/2/8,43.3,25,165.704
2000/2/7,40.3,25.1,157.952
2000/2/4,41.4,25.46,156.498
2000/2/3,42.55,25.7,147.554
2000/2/2,41.8,24.28,139.831
2000/2/1,40.05,24.2,139.686
2000/1/31,39.92,23.6,134.802
2000/1/28,41.15,25.02,146.42
2000/1/27,40.9,24.25,145.258
2000/1/26,41.6,24.45,137.602
2000/1/25,41.7,23.33,137.602
2000/1/24,44,24.75,136.294
2000/1/21,43.75,25.75,132.757
2000/1/20,44.5,26.2,133.174
2000/1/19,45.1,27.59,127.185
2000/1/18,45.1,27,128.881
2000/1/17,46.25,27.28,134.414
2000/1/14,45,27.2,131.497
2000/1/13,43.95,27.4,125.005
2000/1/12,44.25,28.19,120.334
2000/1/11,46.25,28.6,121.623
2000/1/10,47.66,28.7,120.79
2000/1/7,45.99,27.6,114.006
2000/1/6,44.15,27.65,109.597
2000/1/5,42.89,27.74,110.954
2000/1/4,44,28.3,114.84
2000/1/3,45.2,29.49,119.675
